filename,n_atoms,energy,atom_index,element,x,y,z
977.xyz,20,-1550.541267,3,Au,-0.25348581,3.40511865,0.01003635
977.xyz,20,-1550.541267,4,Au,0.25348313,-3.40511766,0.01003639
977.xyz,20,-1550.541267,5,Au,-5.94088264,-0.45653155,-0.0091979
977.xyz,20,-1550.541267,6,Au,5.94088287,0.45653176,-0.00919786
977.xyz,20,-1550.541267,7,Au,-0.44872478,-5.94224218,0.00781253
977.xyz,20,-1550.541267,8,Au,0.44872512,5.94224225,0.00781265
977.xyz,20,-1550.541267,9,Au,1.6292658,1.63180211,0.03937637
977.xyz,20,-1550.541267,10,Au,-1.62926485,-1.63180365,0.03937663
977.xyz,20,-1550.541267,11,Au,-2.77652623,2.77297117,-0.02893235
977.xyz,20,-1550.541267,12,Au,2.77652879,-2.77296895,-0.02893253
977.xyz,20,-1550.541267,13,Au,-4.12950599,-2.29608276,0.04032073
977.xyz,20,-1550.541267,14,Au,4.12950593,2.29608276,0.04032085
977.xyz,20,-1550.541267,15,Au,2.06546555,-5.28435604,-0.03270296
977.xyz,20,-1550.541267,16,Au,-2.06546562,5.28435448,-0.03270309
977.xyz,20,-1550.541267,17,Au,5.28620217,-2.0583747,-0.06895587
977.xyz,20,-1550.541267,18,Au,-5.28620328,2.05837462,-0.06895569
977.xyz,20,-1550.541267,19,Au,-2.29037683,-4.13265598,0.04285787
977.xyz,20,-1550.541267,20,Au,2.29037681,4.13265668,0.0428578
744.xyz,20,-1548.210784,1,Au,-0.0,0.0,1.94613415
744.xyz,20,-1548.210784,2,Au,-0.0,0.0,-1.94613415
744.xyz,20,-1548.210784,3,Au,-0.0,0.0,-4.51314245
744.xyz,20,-1548.210784,4,Au,0.0,0.0,4.51314245
744.xyz,20,-1548.210784,5,Au,1.63330017,0.82387924,0.0
744.xyz,20,-1548.210784,6,Au,-1.63330017,-0.82387924,-0.0
744.xyz,20,-1548.210784,7,Au,-0.82387937,1.63330014,-0.0
744.xyz,20,-1548.210784,8,Au,0.82387937,-1.63330014,0.0
744.xyz,20,-1548.210784,9,Au,-3.58232462,-2.51631904,0.0
744.xyz,20,-1548.210784,10,Au,3.58232462,2.51631904,0.0
744.xyz,20,-1548.210784,11,Au,2.51631903,-3.58232458,0.0
744.xyz,20,-1548.210784,12,Au,-2.51631903,3.58232458,-0.0
744.xyz,20,-1548.210784,13,Au,-3.45244898,5.97169769,-0.0
744.xyz,20,-1548.210784,14,Au,3.45244898,-5.97169769,0.0
744.xyz,20,-1548.210784,15,Au,-5.97169768,-3.45244897,-0.0
744.xyz,20,-1548.210784,16,Au,5.97169768,3.45244897,-0.0
744.xyz,20,-1548.210784,17,Au,-1.113729,-3.34750913,-0.0
744.xyz,20,-1548.210784,18,Au,1.113729,3.34750913,0.0
744.xyz,20,-1548.210784,19,Au,3.34750907,-1.11372899,-0.0
744.xyz,20,-1548.210784,20,Au,-3.34750907,1.11372899,0.0
988.xyz,20,-1555.482031,1,Au,-3.67640666,-2.89056839,1.31563371
988.xyz,20,-1555.482031,2,Au,3.67640666,2.89056839,1.31563371
988.xyz,20,-1555.482031,3,Au,3.68542142,-2.87946555,-1.31537502
988.xyz,20,-1555.482031,4,Au,-3.68542142,2.87946555,-1.31537502
988.xyz,20,-1555.482031,5,Au,3.05687616,1.26584229,-0.62687586
988.xyz,20,-1555.482031,6,Au,-3.05687616,-1.26584229,-0.62687586
988.xyz,20,-1555.482031,7,Au,-1.23307603,2.93702449,-0.43834658
988.xyz,20,-1555.482031,8,Au,1.23307604,-2.93702448,-0.43834658
988.xyz,20,-1555.482031,9,Au,-3.06070724,1.25633217,0.62671216
988.xyz,20,-1555.482031,10,Au,3.06070724,-1.25633217,0.62671216
988.xyz,20,-1555.482031,11,Au,1.2236771,2.94070709,0.43871068
988.xyz,20,-1555.482031,12,Au,-1.22367711,-2.94070709,0.43871068
988.xyz,20,-1555.482031,13,Au,0.53186069,1.2437137,-1.48465357
988.xyz,20,-1555.482031,14,Au,-0.53186069,-1.2437137,-1.48465357
988.xyz,20,-1555.482031,15,Au,-2.10402218,0.85919937,-1.83672343
988.xyz,20,-1555.482031,16,Au,2.10402218,-0.85919937,-1.83672343
988.xyz,20,-1555.482031,17,Au,-0.53567197,1.241766,1.48413652
988.xyz,20,-1555.482031,18,Au,0.53567197,-1.241766,1.48413652
988.xyz,20,-1555.482031,19,Au,2.10153969,0.86544842,1.83678138
988.xyz,20,-1555.482031,20,Au,-2.10153969,-0.86544842,1.83678138
750.xyz,20,-1550.651153,1,Au,2e-08,1e-08,3.81544471
750.xyz,20,-1550.651153,2,Au,0.0,2e-08,-3.8154288
750.xyz,20,-1550.651153,3,Au,-2e-07,9.2e-07,-1.26190658
750.xyz,20,-1550.651153,4,Au,1.48e-06,2.5e-07,1.26188649
750.xyz,20,-1550.651153,5,Au,-1.83836046,-1.53765946,8e-08
750.xyz,20,-1550.651153,6,Au,1.8383603,1.53765938,1.2e-07
750.xyz,20,-1550.651153,7,Au,1.53765943,-1.83836036,1.7e-07
750.xyz,20,-1550.651153,8,Au,-1.53765941,1.8383604,3e-08
750.xyz,20,-1550.651153,9,Au,-3.68203634,0.32188305,1e-08
750.xyz,20,-1550.651153,10,Au,3.68203636,-0.32188305,-2e-08
750.xyz,20,-1550.651153,11,Au,-0.32188305,-3.68203636,-0.0
750.xyz,20,-1550.651153,12,Au,0.32188305,3.68203633,0.0
750.xyz,20,-1550.651153,13,Au,2.34194079,-0.43869375,2.26468942
750.xyz,20,-1550.651153,14,Au,-2.34194214,0.43869396,2.26469003
750.xyz,20,-1550.651153,15,Au,0.43869382,2.34194123,2.26468961
750.xyz,20,-1550.651153,16,Au,-0.43869389,-2.34194169,2.26468984
750.xyz,20,-1550.651153,17,Au,-2.34193838,0.4386934,-2.26468869
750.xyz,20,-1550.651153,18,Au,2.34193877,-0.43869346,-2.26468886
750.xyz,20,-1550.651153,19,Au,-0.43869351,-2.34193898,-2.26468896
750.xyz,20,-1550.651153,20,Au,0.43869336,2.34193817,-2.26468859
778.xyz,20,-1552.705406,1,Au,-1.36479303,-1.36479303,-2.37109962
778.xyz,20,-1552.705406,2,Au,1.36479303,1.36479303,-2.37109962
778.xyz,20,-1552.705406,3,Au,-1.36479303,1.36479303,2.37109964
778.xyz,20,-1552.705406,4,Au,1.36479304,-1.36479304,2.37109961
778.xyz,20,-1552.705406,5,Au,0.92625284,0.92625284,3.62062613
778.xyz,20,-1552.705406,6,Au,-0.92625284,-0.92625284,3.62062613
778.xyz,20,-1552.705406,7,Au,0.92625284,-0.92625284,-3.62062613
778.xyz,20,-1552.705406,8,Au,-0.92625284,0.92625284,-3.62062613
778.xyz,20,-1552.705406,9,Au,-2.49522452,-2.49522452,-0.32300617
778.xyz,20,-1552.705406,10,Au,2.49522452,2.49522452,-0.32300616
778.xyz,20,-1552.705406,11,Au,-2.49522466,2.49522466,0.32300613
778.xyz,20,-1552.705406,12,Au,2.49522439,-2.49522439,0.3230062
778.xyz,20,-1552.705406,13,Au,-0.91092627,-0.91092651,0.9759628
778.xyz,20,-1552.705406,14,Au,0.91092651,0.91092627,0.9759628
778.xyz,20,-1552.705406,15,Au,-0.91092638,0.91092638,-0.97596281
778.xyz,20,-1552.705406,16,Au,0.9109264,-0.9109264,-0.97596279
778.xyz,20,-1552.705406,17,Au,2.53449737,2.53449737,2.29680973
778.xyz,20,-1552.705406,18,Au,-2.53449737,-2.53449737,2.29680973
778.xyz,20,-1552.705406,19,Au,2.53449737,-2.53449737,-2.29680973
778.xyz,20,-1552.705406,20,Au,-2.53449737,2.53449737,-2.29680973
585.xyz,20,-1551.077816,1,Au,7.928e-05,3.55771964,0.0
585.xyz,20,-1551.077816,2,Au,3.117e-05,-3.55769237,-0.0
585.xyz,20,-1551.077816,3,Au,-6.16039367,-4.488e-05,-0.0
585.xyz,20,-1551.077816,4,Au,6.16043068,-4.111e-05,-0.0
585.xyz,20,-1551.077816,5,Au,-3.92767561,-1.3772288,0.0
585.xyz,20,-1551.077816,6,Au,3.92761891,1.37731572,0.0
585.xyz,20,-1551.077816,7,Au,3.92770548,-1.37726124,-0.0
585.xyz,20,-1551.077816,8,Au,-3.92765605,1.37717848,-0.0
585.xyz,20,-1551.077816,9,Au,-2.57283676,-3.62347741,-0.0
585.xyz,20,-1551.077816,10,Au,2.57285766,3.62339074,0.0
585.xyz,20,-1551.077816,11,Au,2.57285243,-3.62352841,-0.0
585.xyz,20,-1551.077816,12,Au,-2.57285236,3.62358275,0.0
585.xyz,20,-1551.077816,13,Au,1.33046476,-1.30124582,0.0
585.xyz,20,-1551.077816,14,Au,-1.33048209,1.30123376,0.0
585.xyz,20,-1551.077816,15,Au,-1.3304057,-1.30123963,-0.0
585.xyz,20,-1551.077816,16,Au,1.33044367,1.30123972,0.0
585.xyz,20,-1551.077816,17,Au,6.23567915,-2.5811043,-0.0
585.xyz,20,-1551.077816,18,Au,-6.23575567,2.58112164,-0.0
585.xyz,20,-1551.077816,19,Au,-6.23560341,-2.58101169,0.0
585.xyz,20,-1551.077816,20,Au,6.23549814,2.58109322,-0.0
591.xyz,20,-1548.801169,1,Au,0.0,0.0,3.6303842
591.xyz,20,-1548.801169,2,Au,0.0,-0.0,-3.63038421
591.xyz,20,-1548.801169,3,Au,0.0,-1.96401421,-0.0
591.xyz,20,-1548.801169,4,Au,0.0,1.96401421,-0.0
591.xyz,20,-1548.801169,5,Au,-0.0,-4.55870888,-0.0
591.xyz,20,-1548.801169,6,Au,-0.0,4.55870888,-0.0
591.xyz,20,-1548.801169,7,Au,-3.64137362,-0.0,-0.0
591.xyz,20,-1548.801169,8,Au,3.64137362,-0.0,0.0
591.xyz,20,-1548.801169,9,Au,1.30427247,0.0,1.32548552
591.xyz,20,-1548.801169,10,Au,-1.30427247,0.0,1.32548552
591.xyz,20,-1548.801169,11,Au,-1.30427247,-0.0,-1.32548553
591.xyz,20,-1548.801169,12,Au,1.30427247,-0.0,-1.32548553
591.xyz,20,-1548.801169,13,Au,2.8023087,2.13191799,-1.29272262
591.xyz,20,-1548.801169,14,Au,-2.8023087,-2.13191799,-1.29272261
591.xyz,20,-1548.801169,15,Au,-2.80230871,2.13191799,1.29272262
591.xyz,20,-1548.801169,16,Au,2.8023087,-2.13191799,1.29272262
591.xyz,20,-1548.801169,17,Au,-2.80230871,-2.13191799,1.29272262
591.xyz,20,-1548.801169,18,Au,2.80230871,2.13191799,1.29272262
591.xyz,20,-1548.801169,19,Au,2.8023087,-2.13191799,-1.29272262
591.xyz,20,-1548.801169,20,Au,-2.8023087,2.13191799,-1.29272261
546.xyz,20,-1549.891525,1,Au,-0.0,0.0,-2.36450031
546.xyz,20,-1549.891525,2,Au,0.0,-0.0,2.36450031
546.xyz,20,-1549.891525,3,Au,0.0,-2.38408663,-0.0
546.xyz,20,-1549.891525,4,Au,0.0,2.38408663,-0.0
546.xyz,20,-1549.891525,5,Au,3.93655042,-0.0,-0.0
546.xyz,20,-1549.891525,6,Au,-3.93655042,0.0,0.0
546.xyz,20,-1549.891525,7,Au,1.28991975,-0.0,0.0
546.xyz,20,-1549.891525,8,Au,-1.28991975,0.0,-0.0
546.xyz,20,-1549.891525,9,Au,2.61326691,-2.25489203,-0.0
546.xyz,20,-1549.891525,10,Au,-2.61326691,2.25489203,0.0
546.xyz,20,-1549.891525,11,Au,-2.61326691,-2.25489203,-0.0
546.xyz,20,-1549.891525,12,Au,2.61326691,2.25489203,0.0
546.xyz,20,-1549.891525,13,Au,2.65217643,0.0,2.2594073
546.xyz,20,-1549.891525,14,Au,-2.65217643,0.0,2.2594073
546.xyz,20,-1549.891525,15,Au,-2.65217643,-0.0,-2.2594073
546.xyz,20,-1549.891525,16,Au,2.65217643,-0.0,-2.2594073
546.xyz,20,-1549.891525,17,Au,-0.0,-2.60965308,2.57858357
546.xyz,20,-1549.891525,18,Au,-0.0,2.60965308,2.57858357
546.xyz,20,-1549.891525,19,Au,0.0,-2.60965308,-2.57858357
546.xyz,20,-1549.891525,20,Au,-0.0,2.60965308,-2.57858357
220.xyz,20,-1553.331311,1,Au,0.08111448,1.62220625,-3.46988777
220.xyz,20,-1553.331311,2,Au,0.08111448,-1.62220625,-3.46988777
220.xyz,20,-1553.331311,3,Au,-0.26003379,2.33004184,1.14843775
220.xyz,20,-1553.331311,4,Au,-0.2600338,-2.33004184,1.14843775
220.xyz,20,-1553.331311,5,Au,-0.09776383,1.3050951,3.51696586
220.xyz,20,-1553.331311,6,Au,-0.09776383,-1.30509511,3.51696586
220.xyz,20,-1553.331311,7,Au,0.84079696,1.32745584,-0.98018494
220.xyz,20,-1553.331311,8,Au,0.84079696,-1.32745584,-0.98018494
220.xyz,20,-1553.331311,9,Au,2.10229522,-0.0,4.02929639
220.xyz,20,-1553.331311,10,Au,-2.2829557,0.0,4.13561694
220.xyz,20,-1553.331311,11,Au,3.69992189,-0.0,1.98069729
220.xyz,20,-1553.331311,12,Au,-4.02934863,1e-08,2.21200215
220.xyz,20,-1553.331311,13,Au,-1.48987822,0.0,1.55682965
220.xyz,20,-1553.331311,14,Au,1.12648719,-0.0,1.41195667
220.xyz,20,-1553.331311,15,Au,-1.59962512,-0.0,-4.63734071
220.xyz,20,-1553.331311,16,Au,0.94326632,0.0,-5.34575746
220.xyz,20,-1553.331311,17,Au,-3.38483197,1e-08,-0.30067288
220.xyz,20,-1553.331311,18,Au,3.07077826,-0.0,-0.53270231
220.xyz,20,-1553.331311,19,Au,2.07906637,-0.0,-2.96915967
220.xyz,20,-1553.331311,20,Au,-1.36340321,-0.0,-1.97142786
234.xyz,20,-1548.790045,1,Au,-1.29346752,-0.0,-1.39716839
234.xyz,20,-1548.790045,2,Au,1.29346752,0.0,-1.39716839
234.xyz,20,-1548.790045,3,Au,1.31524225,0.0,1.20250949
234.xyz,20,-1548.790045,4,Au,-1.31524222,-0.0,1.20250949
234.xyz,20,-1548.790045,5,Au,-3.53476668,-0.0,-5.3143914
234.xyz,20,-1548.790045,6,Au,3.53476667,0.0,-5.3143914
234.xyz,20,-1548.790045,7,Au,1.29217374,-0.0,-6.58660842
234.xyz,20,-1548.790045,8,Au,-1.29217374,0.0,-6.58660842
234.xyz,20,-1548.790045,9,Au,-1.2961545,-0.0,-3.98742023
234.xyz,20,-1548.790045,10,Au,1.2961545,-0.0,-3.98742023
234.xyz,20,-1548.790045,11,Au,-5.80157592,-0.0,-6.55438786
234.xyz,20,-1548.790045,12,Au,5.80157593,0.0,-6.55438786
234.xyz,20,-1548.790045,13,Au,3.52535889,-0.0,-2.68707557
234.xyz,20,-1548.790045,14,Au,-3.52535889,-0.0,-2.68707557
234.xyz,20,-1548.790045,15,Au,1.2899662,-0.0,3.79505741
234.xyz,20,-1548.790045,16,Au,-1.2899662,-0.0,3.79505741
234.xyz,20,-1548.790045,17,Au,5.77029982,0.0,-3.95833152
234.xyz,20,-1548.790045,18,Au,-5.77029982,-0.0,-3.95833153
234.xyz,20,-1548.790045,19,Au,-3.17498769,0.0,5.52925256
234.xyz,20,-1548.790045,20,Au,3.17498769,0.0,5.52925256
552.xyz,20,-1550.980018,1,Au,-0.0,-0.0,-1.27673456
552.xyz,20,-1550.980018,2,Au,-0.0,0.0,1.27673456
552.xyz,20,-1550.980018,3,Au,-0.0,4.88734557,-0.0
552.xyz,20,-1550.980018,4,Au,-0.0,-4.88734557,-0.0
552.xyz,20,-1550.980018,5,Au,2.27415726,-0.0,0.0
552.xyz,20,-1550.980018,6,Au,-2.27415726,0.0,0.0
552.xyz,20,-1550.980018,7,Au,4.83646774,-0.0,-0.0
552.xyz,20,-1550.980018,8,Au,-4.83646774,0.0,-0.0
552.xyz,20,-1550.980018,9,Au,-2.18878953,0.0,-2.63344916
552.xyz,20,-1550.980018,10,Au,2.18878953,-0.0,-2.63344916
552.xyz,20,-1550.980018,11,Au,2.18878953,-0.0,2.63344916
552.xyz,20,-1550.980018,12,Au,-2.18878953,-0.0,2.63344916
552.xyz,20,-1550.980018,13,Au,-0.0,2.65272465,-1.3191701
552.xyz,20,-1550.980018,14,Au,-0.0,-2.65272465,-1.3191701
552.xyz,20,-1550.980018,15,Au,-0.0,2.65272465,1.3191701
552.xyz,20,-1550.980018,16,Au,-0.0,-2.65272465,1.3191701
552.xyz,20,-1550.980018,17,Au,0.0,1.29947081,3.55838085
552.xyz,20,-1550.980018,18,Au,0.0,-1.29947081,3.55838085
552.xyz,20,-1550.980018,19,Au,-0.0,1.29947081,-3.55838085
552.xyz,20,-1550.980018,20,Au,-0.0,-1.29947081,-3.55838085
208.xyz,20,-1551.579343,1,Au,-0.0,-3.5539732,-1.63186451
208.xyz,20,-1551.579343,2,Au,0.0,3.5539732,-1.63186451
208.xyz,20,-1551.579343,3,Au,0.0,1.29202361,2.25412475
208.xyz,20,-1551.579343,4,Au,0.0,-1.29202361,2.25412475
208.xyz,20,-1551.579343,5,Au,-0.0,3.55578182,3.55133802
208.xyz,20,-1551.579343,6,Au,0.0,-3.55578182,3.55133802
208.xyz,20,-1551.579343,7,Au,-0.0,1.31418272,4.90084578
208.xyz,20,-1551.579343,8,Au,-0.0,-1.31418272,4.90084578
208.xyz,20,-1551.579343,9,Au,0.0,5.74489695,-3.01508418
208.xyz,20,-1551.579343,10,Au,-0.0,-5.74489695,-3.01508418
208.xyz,20,-1551.579343,11,Au,-0.0,3.6047048,0.95670097
208.xyz,20,-1551.579343,12,Au,0.0,-3.6047048,0.95670097
208.xyz,20,-1551.579343,13,Au,0.0,-3.48311407,-4.27297349
208.xyz,20,-1551.579343,14,Au,0.0,3.48311407,-4.27297349
208.xyz,20,-1551.579343,15,Au,-0.0,-1.28490714,-2.92791097
208.xyz,20,-1551.579343,16,Au,0.0,1.28490713,-2.92791097
208.xyz,20,-1551.579343,17,Au,0.0,1.30835845,-0.34064939
208.xyz,20,-1551.579343,18,Au,0.0,-1.30835845,-0.34064939
208.xyz,20,-1551.579343,19,Au,1.88917393,0.0,3.61409881
208.xyz,20,-1551.579343,20,Au,-1.88917393,0.0,3.61409881
397.xyz,20,-1547.112538,1,Au,-0.0,1e-08,3.99189564
397.xyz,20,-1547.112538,2,Au,-0.0,-1e-08,-3.99189559
397.xyz,20,-1547.112538,3,Au,-0.0,-0.0,-1.28378275
397.xyz,20,-1547.112538,4,Au,-0.0,0.0,1.28378273
397.xyz,20,-1547.112538,5,Au,0.0,-2.24327453,1e-08
397.xyz,20,-1547.112538,6,Au,-0.0,2.24327453,-1e-08
397.xyz,20,-1547.112538,7,Au,0.0,4.79064073,-2e-08
397.xyz,20,-1547.112538,8,Au,0.0,-4.79064073,-4e-08
397.xyz,20,-1547.112538,9,Au,-2.21025781,0.0,2.6617924
397.xyz,20,-1547.112538,10,Au,2.21025781,-2e-08,2.6617924
397.xyz,20,-1547.112538,11,Au,2.21025782,3e-08,-2.66179239
397.xyz,20,-1547.112538,12,Au,-2.21025782,0.0,-2.66179239
397.xyz,20,-1547.112538,13,Au,-1e-08,2.20650744,2.61188508
397.xyz,20,-1547.112538,14,Au,1e-08,-2.20650743,2.61188509
397.xyz,20,-1547.112538,15,Au,1e-08,2.20650743,-2.61188508
397.xyz,20,-1547.112538,16,Au,-1e-08,-2.20650745,-2.61188507
397.xyz,20,-1547.112538,17,Au,-0.0,-3.86841151,-4.57536144
397.xyz,20,-1547.112538,18,Au,0.0,3.86841151,-4.57536143
397.xyz,20,-1547.112538,19,Au,0.0,-3.86841152,4.57536143
397.xyz,20,-1547.112538,20,Au,-0.0,3.86841152,4.57536143
383.xyz,20,-1550.001686,1,Au,-0.0,0.0,-3.56253036
383.xyz,20,-1550.001686,2,Au,0.0,-0.0,3.56253036
383.xyz,20,-1550.001686,3,Au,-0.0,0.0,6.11546448
383.xyz,20,-1550.001686,4,Au,0.0,-0.0,-6.11546448
383.xyz,20,-1550.001686,5,Au,0.0,-4.46677511,0.0
383.xyz,20,-1550.001686,6,Au,0.0,4.46677511,-0.0
383.xyz,20,-1550.001686,7,Au,-0.0,1.90051243,0.0
383.xyz,20,-1550.001686,8,Au,-0.0,-1.90051243,-0.0
383.xyz,20,-1550.001686,9,Au,1.31728072,-0.0,1.30476245
383.xyz,20,-1550.001686,10,Au,-1.31728072,0.0,1.30476245
383.xyz,20,-1550.001686,11,Au,-1.31728072,0.0,-1.30476245
383.xyz,20,-1550.001686,12,Au,1.31728072,0.0,-1.30476245
383.xyz,20,-1550.001686,13,Au,2.60590584,-0.0,3.55626645
383.xyz,20,-1550.001686,14,Au,-2.60590584,0.0,3.55626645
383.xyz,20,-1550.001686,15,Au,-2.60590584,0.0,-3.55626645
383.xyz,20,-1550.001686,16,Au,2.60590584,-0.0,-3.55626645
383.xyz,20,-1550.001686,17,Au,3.93145107,-0.0,1.30438879
383.xyz,20,-1550.001686,18,Au,-3.93145107,0.0,1.30438879
383.xyz,20,-1550.001686,19,Au,-3.93145107,0.0,-1.30438879
383.xyz,20,-1550.001686,20,Au,3.93145107,-0.0,-1.30438879
432.xyz,20,-1549.946955,1,Au,0.0,-3.54835018,1e-08
432.xyz,20,-1549.946955,2,Au,0.0,3.54835019,-0.0
432.xyz,20,-1549.946955,3,Au,-0.0,6.1593325,1e-08
432.xyz,20,-1549.946955,4,Au,-0.0,-6.15933251,0.0
432.xyz,20,-1549.946955,5,Au,-0.0,-4.86816839,-2.23800385
432.xyz,20,-1549.946955,6,Au,0.0,4.8681684,-2.23800385
432.xyz,20,-1549.946955,7,Au,0.0,-4.86816841,2.23800384
432.xyz,20,-1549.946955,8,Au,-0.0,4.86816839,2.23800384
432.xyz,20,-1549.946955,9,Au,0.0,-1.3025064,-1.3056554
432.xyz,20,-1549.946955,10,Au,0.0,1.30250638,-1.30565539
432.xyz,20,-1549.946955,11,Au,0.0,-1.30250639,1.30565539
432.xyz,20,-1549.946955,12,Au,-0.0,1.3025064,1.3056554
432.xyz,20,-1549.946955,13,Au,-0.0,-4.85846298,4.82271837
432.xyz,20,-1549.946955,14,Au,-0.0,4.85846299,4.82271837
432.xyz,20,-1549.946955,15,Au,-0.0,-4.85846299,-4.82271836
432.xyz,20,-1549.946955,16,Au,0.0,4.85846298,-4.82271836
432.xyz,20,-1549.946955,17,Au,0.0,2.61464419,3.53123496
432.xyz,20,-1549.946955,18,Au,0.0,-2.61464418,3.53123493
432.xyz,20,-1549.946955,19,Au,0.0,2.61464419,-3.53123494
432.xyz,20,-1549.946955,20,Au,-0.0,-2.61464419,-3.53123496
354.xyz,20,-1551.88783,1,Au,-0.0,-2e-08,2.23549957
354.xyz,20,-1551.88783,2,Au,-0.0,-2e-08,-2.23549957
354.xyz,20,-1551.88783,3,Au,-0.0,1.7e-07,4.7972083
354.xyz,20,-1551.88783,4,Au,-0.0,1.7e-07,-4.7972083
354.xyz,20,-1551.88783,5,Au,-0.0,3.92044055,-0.0
354.xyz,20,-1551.88783,6,Au,0.0,-3.92044059,-0.0
354.xyz,20,-1551.88783,7,Au,0.0,-1.31568968,0.0
354.xyz,20,-1551.88783,8,Au,-0.0,1.31568964,-0.0
354.xyz,20,-1551.88783,9,Au,6.73485338,-2e-08,-0.0
354.xyz,20,-1551.88783,10,Au,-6.73485338,-2e-08,-0.0
354.xyz,20,-1551.88783,11,Au,2.22407461,-1e-08,0.0
354.xyz,20,-1551.88783,12,Au,-2.22407461,-2e-08,0.0
354.xyz,20,-1551.88783,13,Au,-2.27699092,2.6650472,0.0
354.xyz,20,-1551.88783,14,Au,2.27699091,-2.66504724,0.0
354.xyz,20,-1551.88783,15,Au,2.27699092,2.6650472,0.0
354.xyz,20,-1551.88783,16,Au,-2.27699091,-2.66504724,0.0
354.xyz,20,-1551.88783,17,Au,4.4982286,1.3137386,0.0
354.xyz,20,-1551.88783,18,Au,-4.49822859,-1.31373863,0.0
354.xyz,20,-1551.88783,19,Au,-4.4982286,1.31373859,0.0
354.xyz,20,-1551.88783,20,Au,4.49822859,-1.31373863,0.0
340.xyz,20,-1554.505303,1,Au,-0.00350514,0.00154207,-3.53834139
340.xyz,20,-1554.505303,2,Au,0.00010112,-0.01747125,1.48210259
340.xyz,20,-1554.505303,3,Au,2.59152795,0.01351004,-3.48836341
340.xyz,20,-1554.505303,4,Au,-1.32495529,1.78458559,-2.04403935
340.xyz,20,-1554.505303,5,Au,-1.32027585,-1.78389603,-2.03046389
340.xyz,20,-1554.505303,6,Au,-2.59992437,-0.00741416,-3.49337701
340.xyz,20,-1554.505303,7,Au,1.31716159,-1.77483522,-2.03051143
340.xyz,20,-1554.505303,8,Au,1.31207088,1.77724408,-2.00681338
340.xyz,20,-1554.505303,9,Au,-2.77043619,0.00204488,1.70130673
340.xyz,20,-1554.505303,10,Au,1.31873902,-1.41606411,3.2994834
340.xyz,20,-1554.505303,11,Au,1.32581507,1.38708997,3.31637799
340.xyz,20,-1554.505303,12,Au,2.77828631,-0.00384904,1.69565762
340.xyz,20,-1554.505303,13,Au,-1.29193999,1.45616032,3.24899199
340.xyz,20,-1554.505303,14,Au,-1.31221185,-1.40558465,3.30731249
340.xyz,20,-1554.505303,15,Au,2.86711294,-0.00269159,-0.87258688
340.xyz,20,-1554.505303,16,Au,-1.43192073,1.9964319,0.56365826
340.xyz,20,-1554.505303,17,Au,-1.45107884,-2.0085533,0.57675846
340.xyz,20,-1554.505303,18,Au,-2.85516652,0.00198768,-0.87086086
340.xyz,20,-1554.505303,19,Au,1.44932209,-2.01126393,0.5754581
340.xyz,20,-1554.505303,20,Au,1.40127781,2.01102672,0.60824996
426.xyz,20,-1550.699548,1,Au,-0.0,-0.0,3.87900021
426.xyz,20,-1550.699548,2,Au,-0.0,0.0,-3.87900021
426.xyz,20,-1550.699548,3,Au,-0.0,-0.0,-1.29108083
426.xyz,20,-1550.699548,4,Au,-0.0,0.0,1.29108083
426.xyz,20,-1550.699548,5,Au,-0.0,-2.59626261,-3.89370525
426.xyz,20,-1550.699548,6,Au,0.0,2.59626261,-3.89370525
426.xyz,20,-1550.699548,7,Au,-0.0,-2.59626261,3.89370525
426.xyz,20,-1550.699548,8,Au,-0.0,2.59626261,3.89370525
426.xyz,20,-1550.699548,9,Au,-0.0,1.29561036,-6.18356184
426.xyz,20,-1550.699548,10,Au,0.0,-1.29561036,-6.18356184
426.xyz,20,-1550.699548,11,Au,-0.0,1.29561036,6.18356184
426.xyz,20,-1550.699548,12,Au,-0.0,-1.29561036,6.18356184
426.xyz,20,-1550.699548,13,Au,0.0,-3.8887866,6.14177433
426.xyz,20,-1550.699548,14,Au,0.0,3.8887866,6.14177433
426.xyz,20,-1550.699548,15,Au,0.0,-3.8887866,-6.14177433
426.xyz,20,-1550.699548,16,Au,0.0,3.8887866,-6.14177433
426.xyz,20,-1550.699548,17,Au,0.0,-2.55308182,1.30132587
426.xyz,20,-1550.699548,18,Au,-0.0,2.55308182,1.30132587
426.xyz,20,-1550.699548,19,Au,-0.0,-2.55308182,-1.30132587
426.xyz,20,-1550.699548,20,Au,0.0,2.55308182,-1.30132587
368.xyz,20,-1546.774449,1,Au,-0.0,0.0,-3.89726431
368.xyz,20,-1546.774449,2,Au,0.0,0.0,3.89726431
368.xyz,20,-1546.774449,3,Au,-0.0,0.0,-1.33940108
368.xyz,20,-1546.774449,4,Au,0.0,0.0,1.33940108
368.xyz,20,-1546.774449,5,Au,-0.0,-2.22106282,0.0
368.xyz,20,-1546.774449,6,Au,-0.0,2.22106282,0.0
368.xyz,20,-1546.774449,7,Au,-0.0,-4.78653159,0.0
368.xyz,20,-1546.774449,8,Au,0.0,4.78653159,0.0
368.xyz,20,-1546.774449,9,Au,2.2089352,-0.0,-0.0
368.xyz,20,-1546.774449,10,Au,-2.2089352,-0.0,0.0
368.xyz,20,-1546.774449,11,Au,-4.76476636,0.0,-0.0
368.xyz,20,-1546.774449,12,Au,4.76476636,-0.0,0.0
